"","p1","p2","el","eloff","evf","eva","el2","el2off","evf2","eva2","gr","season","gcode"
"288","stonecl85","perryco85",1345,13367,15,22,1338,10663,15,22,1,"20142015","30171"
"289","stonecl85","rakelri93",1025,13687,18,24,990.5,11010.5,18,23,1,"20142015","30171"
"290","stonecl85","silfvja90",1360,13352,22,28,1197,10804,21,24,1,"20142015","30171"
"291","stonecl85","stonecl85",4394,10318,61,88,3904.5,8096.5,57,75,1,"20142015","30171"
"292","stonecl85","vatansa91",4017.5,10694.5,55,77,3599,8402,51,67,1,"20142015","30171"
"293","stonecl85","wagnech91",313,14399,2,3,313,11688,2,3,1,"20142015","30171"
"294","vatansa91","beaucfr80",244,14468,1,4,211,11790,1,4,1,"20142015","30171"
"295","vatansa91","belesma88",879,13833,9,15,845,11156,9,14,1,"20142015","30171"
"296","vatansa91","coglian87",1181.5,13530.5,24,21,995,11006,21,18,1,"20142015","30171"
"297","vatansa91","desprsi91",94,14618,5,1,94,11907,5,1,1,"20142015","30171"
"298","vatansa91","etemxem92",1109,13603,17,19,927,11074,15,17,1,"20142015","30171"
"299","vatansa91","fleisto84",472,14240,4,8,450,11551,3,8,1,"20142015","30171"
"300","vatansa91","fowleca91",721,13991,19,6,189,11812,2,3,1,"20142015","30171"
"301","vatansa91","getzlry85",2189,12523,37,34,1420,10581,16,24,1,"20142015","30171"
"302","vatansa91","jackmti81",711.5,14000.5,11,13,711.5,11289.5,11,13,1,"20142015","30171"
"303","vatansa91","keslery84",1151,13561,20,22,1004.5,10996.5,16,19,1,"20142015","30171"
"304","vatansa91","lindhha94",57,14655,1,3,57,11944,1,3,1,"20142015","30171"
"305","vatansa91","maroopa88",1837,12875,36,27,1290.5,10710.5,16,24,1,"20142015","30171"
"306","vatansa91","palmiky91",608.5,14103.5,8,12,587,11414,8,11,1,"20142015","30171"
"307","vatansa91","perryco85",1991,12721,35,27,1418.5,10582.5,15,24,1,"20142015","30171"
"308","vatansa91","rakelri93",1058.5,13653.5,20,24,1024,10977,20,23,1,"20142015","30171"
"309","vatansa91","silfvja90",1440,13272,24,28,1254.5,10746.5,23,24,1,"20142015","30171"
"310","vatansa91","stonecl85",4017.5,10694.5,55,77,3599,8402,51,67,1,"20142015","30171"
"311","vatansa91","vatansa91",5118,9594,83,88,4101,7900,59,75,1,"20142015","30171"
"312","vatansa91","wagnech91",326.5,14385.5,3,3,326.5,11674.5,3,3,1,"20142015","30171"
"313","wagnech91","beaucfr80",99,14613,2,1,99,11902,2,1,1,"20142015","30171"
"314","wagnech91","belesma88",11,14701,0,0,11,11990,0,0,1,"20142015","30171"
"315","wagnech91","coglian87",8,14704,0,0,8,11993,0,0,1,"20142015","30171"
"316","wagnech91","desprsi91",208,14504,6,0,208,11793,6,0,1,"20142015","30171"
"317","wagnech91","etemxem92",601,14111,10,4,601,11400,10,4,1,"20142015","30171"
"318","wagnech91","fowleca91",194.5,14517.5,5,0,194.5,11806.5,5,0,1,"20142015","30171"
"319","wagnech91","jackmti81",611,14101,10,4,611,11390,10,4,1,"20142015","30171"
"320","wagnech91","lindhha94",99,14613,2,1,99,11902,2,1,1,"20142015","30171"
"321","wagnech91","palmiky91",1,14711,0,0,1,12000,0,0,1,"20142015","30171"
"322","wagnech91","silfvja90",8,14704,0,0,8,11993,0,0,1,"20142015","30171"
"323","wagnech91","stonecl85",313,14399,2,3,313,11688,2,3,1,"20142015","30171"
"324","wagnech91","vatansa91",326.5,14385.5,3,3,326.5,11674.5,3,3,1,"20142015","30171"
"325","wagnech91","wagnech91",620,14092,10,4,620,11381,10,4,1,"20142015","30171"
"326","byfugdu85","byfugdu85",5556,9156,85,70,4245,7756,57,63,2,"20142015","30171"
"327","byfugdu85","chiarbe91",862.5,13849.5,7,17,862.5,11138.5,7,17,2,"20142015","30171"
"328","byfugdu85","enstrto84",228,14484,2,3,216,11785,1,3,2,"20142015","30171"
"329","byfugdu85","frolimi88",1668,13044,30,15,1470.5,10530.5,27,14,2,"20142015","30171"
"330","byfugdu85","halisma88",219,14493,0,8,219,11782,0,8,2,"20142015","30171"
"331","byfugdu85","laddxan85",2264.5,12447.5,43,24,1321,10680,19,19,2,"20142015","30171"
"332","byfugdu85","littlbr87",2197,12515,43,22,1249,10752,18,18,2,"20142015","30171"
"333","byfugdu85","lowryad93",1350,13362,22,16,1264,10737,20,16,2,"20142015","30171"
"334","byfugdu85","myersty90",596.5,14115.5,11,4,181.5,11819.5,2,1,2,"20142015","30171"
"335","byfugdu85","pardyad84",1900.5,12811.5,31,24,1802,10199,30,23,2,"20142015","30171"
"336","byfugdu85","perrema88",1354.5,13357.5,29,12,675.5,11325.5,14,8,2,"20142015","30171"
"337","byfugdu85","scheima93",1268,13444,19,14,1014.5,10986.5,16,12,2,"20142015","30171"
"338","byfugdu85","slateji82",793.5,13918.5,3,18,746.5,11254.5,3,17,2,"20142015","30171"
"339","byfugdu85","staffdr85",1206.5,13505.5,14,14,960.5,11040.5,9,14,2,"20142015","30171"
"340","byfugdu85","stemple83",915,13797,13,15,891,11110,11,15,2,"20142015","30171"
"341","byfugdu85","stuarma84",1046,13666,14,17,1027,10974,14,17,2,"20142015","30171"
"342","byfugdu85","thorbch83",731,13981,4,16,731,11270,4,16,2,"20142015","30171"
"343","byfugdu85","tlustji88",1247,13465,15,19,1235,10766,14,19,2,"20142015","30171"
"344","byfugdu85","troubja94",423,14289,8,5,203,11798,4,4,2,"20142015","30171"
"345","byfugdu85","wheelbl86",1987.5,12724.5,40,16,910.5,11090.5,15,11,2,"20142015","30171"
"346","chiarbe91","byfugdu85",862.5,13849.5,7,17,862.5,11138.5,7,17,2,"20142015","30171"
"347","chiarbe91","chiarbe91",1691.5,13020.5,20,27,1681.5,10319.5,19,27,2,"20142015","30171"
"348","chiarbe91","enstrto84",70,14642,0,0,70,11931,0,0,2,"20142015","30171"
"349","chiarbe91","frolimi88",477.5,14234.5,5,5,477.5,11523.5,5,5,2,"20142015","30171"
"350","chiarbe91","halisma88",236,14476,0,8,236,11765,0,8,2,"20142015","30171"
"351","chiarbe91","laddxan85",515.5,14196.5,4,8,505.5,11495.5,3,8,2,"20142015","30171"
"352","chiarbe91","littlbr87",399.5,14312.5,3,5,399.5,11601.5,3,5,2,"20142015","30171"
"353","chiarbe91","lowryad93",230.5,14481.5,2,4,230.5,11770.5,2,4,2,"20142015","30171"
"354","chiarbe91","myersty90",89.5,14622.5,1,0,89.5,11911.5,1,0,2,"20142015","30171"
"355","chiarbe91","perrema88",431,14281,10,8,421,11580,9,8,2,"20142015","30171"
"356","chiarbe91","scheima93",715.5,13996.5,13,10,705.5,11295.5,12,10,2,"20142015","30171"
"357","chiarbe91","slateji82",346,14366,2,8,346,11655,2,8,2,"20142015","30171"
"358","chiarbe91","staffdr85",220,14492,4,1,220,11781,4,1,2,"20142015","30171"
"359","chiarbe91","stemple83",262.5,14449.5,2,4,262.5,11738.5,2,4,2,"20142015","30171"
"360","chiarbe91","thorbch83",371,14341,1,7,371,11630,1,7,2,"20142015","30171"
"361","chiarbe91","tlustji88",195,14517,2,3,195,11806,2,3,2,"20142015","30171"
"362","chiarbe91","troubja94",691.5,14020.5,12,10,681.5,11319.5,11,10,2,"20142015","30171"
"363","chiarbe91","wheelbl86",662.5,14049.5,13,10,652.5,11348.5,12,10,2,"20142015","30171"
"364","enstrto84","byfugdu85",228,14484,2,3,216,11785,1,3,2,"20142015","30171"
"365","enstrto84","chiarbe91",70,14642,0,0,70,11931,0,0,2,"20142015","30171"
"366","enstrto84","enstrto84",4850,9862,72,77,4492.5,7508.5,64,69,2,"20142015","30171"
"367","enstrto84","frolimi88",1042,13670,23,13,875.5,11125.5,18,7,2,"20142015","30171"
"368","enstrto84","halisma88",154.5,14557.5,1,3,154.5,11846.5,1,3,2,"20142015","30171"
"369","enstrto84","laddxan85",1424.5,13287.5,24,12,1308,10693,20,11,2,"20142015","30171"
"370","enstrto84","littlbr87",1466,13246,22,15,1372.5,10628.5,19,14,2,"20142015","30171"
"371","enstrto84","lowryad93",975.5,13736.5,15,13,940.5,11060.5,14,12,2,"20142015","30171"
"372","enstrto84","myersty90",4358.5,10353.5,66,70,4078,7923,60,62,2,"20142015","30171"
"373","enstrto84","pardyad84",43.5,14668.5,0,0,43.5,11957.5,0,0,2,"20142015","30171"
"374","enstrto84","perrema88",774,13938,15,10,765,11236,15,10,2,"20142015","30171"
"375","enstrto84","scheima93",1660,13052,25,33,1527.5,10473.5,22,33,2,"20142015","30171"
"376","enstrto84","slateji82",725.5,13986.5,9,16,652,11349,9,10,2,"20142015","30171"
"377","enstrto84","staffdr85",2100.5,12611.5,26,39,1999,10002,23,39,2,"20142015","30171"
"378","enstrto84","stemple83",1010,13702,14,13,975,11026,13,12,2,"20142015","30171"
"379","enstrto84","stuarma84",116.5,14595.5,1,2,66,11935,1,2,2,"20142015","30171"
"380","enstrto84","thorbch83",677.5,14034.5,10,11,677.5,11323.5,10,11,2,"20142015","30171"
"381","enstrto84","tlustji88",746,13966,9,12,734,11267,8,12,2,"20142015","30171"
"382","enstrto84","troubja94",75.5,14636.5,5,2,61,11940,4,2,2,"20142015","30171"
"383","enstrto84","wheelbl86",1508.5,13203.5,19,33,1454.5,10546.5,18,33,2,"20142015","30171"
"384","frolimi88","byfugdu85",1668,13044,30,15,1470.5,10530.5,27,14,2,"20142015","30171"
"385","frolimi88","chiarbe91",477.5,14234.5,5,5,477.5,11523.5,5,5,2,"20142015","30171"
"386","frolimi88","enstrto84",1042,13670,23,13,875.5,11125.5,18,7,2,"20142015","30171"
"387","frolimi88","frolimi88",4099.5,10612.5,74,54,3318,8683,64,37,2,"20142015","30171"
"388","frolimi88","laddxan85",2325,12387,44,24,2286,9715,41,24,2,"20142015","30171"
"389","frolimi88","littlbr87",2267.5,12444.5,44,25,2219.5,9781.5,40,25,2,"20142015","30171"
"390","frolimi88","lowryad93",756.5,13955.5,15,9,744.5,11256.5,14,9,2,"20142015","30171"
"391","frolimi88","myersty90",1473,13239,29,19,994.5,11006.5,22,8,2,"20142015","30171"
"392","frolimi88","pardyad84",781,13931,15,8,596.5,11404.5,14,5,2,"20142015","30171"
"393","frolimi88","perrema88",139.5,14572.5,2,2,101.5,11899.5,2,2,2,"20142015","30171"
"394","frolimi88","scheima93",636,14076,15,6,306.5,11694.5,9,3,2,"20142015","30171"
"395","frolimi88","slateji82",463,14249,2,14,47.5,11953.5,1,0,2,"20142015","30171"
"396","frolimi88","staffdr85",470,14242,10,6,175.5,11825.5,6,3,2,"20142015","30171"
"397","frolimi88","stemple83",12,14700,1,0,0,12001,0,0,2,"20142015","30171"
"398","frolimi88","stuarma84",1453,13259,24,24,1272.5,10728.5,23,19,2,"20142015","30171"
"399","frolimi88","thorbch83",30,14682,2,0,30,11971,2,0,2,"20142015","30171"
"400","frolimi88","tlustji88",717,13995,12,8,717,11284,12,8,2,"20142015","30171"
"401","frolimi88","troubja94",1274.5,13437.5,23,24,957,11044,20,16,2,"20142015","30171"
"402","frolimi88","wheelbl86",32,14680,1,0,0,12001,0,0,2,"20142015","30171"
"403","halisma88","byfugdu85",219,14493,0,8,219,11782,0,8,2,"20142015","30171"
"404","halisma88","chiarbe91",236,14476,0,8,236,11765,0,8,2,"20142015","30171"
"405","halisma88","enstrto84",154.5,14557.5,1,3,154.5,11846.5,1,3,2,"20142015","30171"
"406","halisma88","halisma88",519.5,14192.5,2,16,519.5,11481.5,2,16,2,"20142015","30171"
"407","halisma88","laddxan85",9,14703,0,2,9,11992,0,2,2,"20142015","30171"
"408","halisma88","lowryad93",13.5,14698.5,0,1,13.5,11987.5,0,1,2,"20142015","30171"
"409","halisma88","myersty90",106.5,14605.5,0,2,106.5,11894.5,0,2,2,"20142015","30171"
"410","halisma88","scheima93",7.5,14704.5,0,1,7.5,11993.5,0,1,2,"20142015","30171"
"411","halisma88","slateji82",498.5,14213.5,2,14,498.5,11502.5,2,14,2,"20142015","30171"
"412","halisma88","stuarma84",155.5,14556.5,1,5,155.5,11845.5,1,5,2,"20142015","30171"
"413","halisma88","thorbch83",510.5,14201.5,2,14,510.5,11490.5,2,14,2,"20142015","30171"
"414","halisma88","troubja94",167.5,14544.5,2,6,167.5,11833.5,2,6,2,"20142015","30171"
"415","laddxan85","byfugdu85",2264.5,12447.5,43,24,1321,10680,19,19,2,"20142015","30171"
"416","laddxan85","chiarbe91",515.5,14196.5,4,8,505.5,11495.5,3,8,2,"20142015","30171"
"417","laddxan85","enstrto84",1424.5,13287.5,24,12,1308,10693,20,11,2,"20142015","30171"
"418","laddxan85","frolimi88",2325,12387,44,24,2286,9715,41,24,2,"20142015","30171"
"419","laddxan85","halisma88",9,14703,0,2,9,11992,0,2,2,"20142015","30171"
"420","laddxan85","laddxan85",5036,9676,87,60,3653,8348,56,46,2,"20142015","30171"
"421","laddxan85","littlbr87",4403,10309,75,48,3260,8741,48,39,2,"20142015","30171"
"422","laddxan85","lowryad93",151.5,14560.5,2,2,91,11910,1,1,2,"20142015","30171"
"423","laddxan85","myersty90",1951.5,12760.5,31,19,1514.5,10486.5,21,14,2,"20142015","30171"
"424","laddxan85","pardyad84",652.5,14059.5,13,8,600.5,11400.5,12,7,2,"20142015","30171"
"425","laddxan85","perrema88",604,14108,16,4,29,11972,1,0,2,"20142015","30171"
"426","laddxan85","scheima93",368.5,14343.5,9,5,289,11712,6,4,2,"20142015","30171"
"427","laddxan85","slateji82",33.5,14678.5,0,2,33.5,11967.5,0,2,2,"20142015","30171"
"428","laddxan85","staffdr85",1028.5,13683.5,14,11,911.5,11089.5,9,11,2,"20142015","30171"
"429","laddxan85","stemple83",154,14558,4,2,154,11847,4,2,2,"20142015","30171"
"430","laddxan85","stuarma84",1398,13314,23,24,1109.5,10891.5,21,18,2,"20142015","30171"
"431","laddxan85","tlustji88",24,14688,0,2,24,11977,0,2,2,"20142015","30171"
"432","laddxan85","troubja94",1452.5,13259.5,24,25,1018.5,10982.5,17,17,2,"20142015","30171"
"433","laddxan85","wheelbl86",1209.5,13502.5,26,11,147.5,11853.5,1,3,2,"20142015","30171"
"434","littlbr87","byfugdu85",2197,12515,43,22,1249,10752,18,18,2,"20142015","30171"
"435","littlbr87","chiarbe91",399.5,14312.5,3,5,399.5,11601.5,3,5,2,"20142015","30171"
"436","littlbr87","enstrto84",1466,13246,22,15,1372.5,10628.5,19,14,2,"20142015","30171"
"437","littlbr87","frolimi88",2267.5,12444.5,44,25,2219.5,9781.5,40,25,2,"20142015","30171"
"438","littlbr87","laddxan85",4403,10309,75,48,3260,8741,48,39,2,"20142015","30171"
"439","littlbr87","littlbr87",4658,10054,80,54,3452.5,8548.5,51,45,2,"20142015","30171"
"440","littlbr87","lowryad93",29,14683,0,0,29,11972,0,0,2,"20142015","30171"
"441","littlbr87","myersty90",1951.5,12760.5,29,20,1521.5,10479.5,19,16,2,"20142015","30171"
"442","littlbr87","pardyad84",621,14091,14,9,580.5,11420.5,13,8,2,"20142015","30171"
"443","littlbr87","perrema88",622.5,14089.5,15,4,41.5,11959.5,0,1,2,"20142015","30171"
"444","littlbr87","scheima93",11.5,14700.5,1,0,0,12001,0,0,2,"20142015","30171"
"445","littlbr87","staffdr85",1075.5,13636.5,11,16,979,11022,7,16,2,"20142015","30171"
"446","littlbr87","stemple83",100.5,14611.5,2,1,100.5,11900.5,2,1,2,"20142015","30171"
"447","littlbr87","stuarma84",1116.5,13595.5,18,18,977,11024,17,16,2,"20142015","30171"
"448","littlbr87","thorbch83",59.5,14652.5,3,0,59.5,11941.5,3,0,2,"20142015","30171"
"449","littlbr87","tlustji88",65,14647,1,4,65,11936,1,4,2,"20142015","30171"
"450","littlbr87","troubja94",1168,13544,19,20,893,11108,14,16,2,"20142015","30171"
"451","littlbr87","wheelbl86",1008,13704,24,5,63,11938,0,1,2,"20142015","30171"
"452","lowryad93","byfugdu85",1350,13362,22,16,1264,10737,20,16,2,"20142015","30171"
"453","lowryad93","chiarbe91",230.5,14481.5,2,4,230.5,11770.5,2,4,2,"20142015","30171"
"454","lowryad93","enstrto84",975.5,13736.5,15,13,940.5,11060.5,14,12,2,"20142015","30171"
"455","lowryad93","frolimi88",756.5,13955.5,15,9,744.5,11256.5,14,9,2,"20142015","30171"
"456","lowryad93","halisma88",13.5,14698.5,0,1,13.5,11987.5,0,1,2,"20142015","30171"
"457","lowryad93","laddxan85",151.5,14560.5,2,2,91,11910,1,1,2,"20142015","30171"
"458","lowryad93","littlbr87",29,14683,0,0,29,11972,0,0,2,"20142015","30171"
"459","lowryad93","lowryad93",3557,11155,49,56,3200,8801,46,49,2,"20142015","30171"
"460","lowryad93","myersty90",957.5,13754.5,14,10,867,11134,13,9,2,"20142015","30171"
"461","lowryad93","pardyad84",494.5,14217.5,9,6,443.5,11557.5,9,6,2,"20142015","30171"
"462","lowryad93","perrema88",1379,13333,24,21,1370,10631,24,21,2,"20142015","30171"
"463","lowryad93","scheima93",12,14700,1,0,0,12001,0,0,2,"20142015","30171"
"464","lowryad93","slateji82",13,14699,0,1,0,12001,0,0,2,"20142015","30171"
"465","lowryad93","staffdr85",73.5,14638.5,2,2,73.5,11927.5,2,2,2,"20142015","30171"
"466","lowryad93","stemple83",2467,12245,33,40,2387,9614,31,39,2,"20142015","30171"
"467","lowryad93","stuarma84",1689.5,13022.5,21,33,1497,10504,20,27,2,"20142015","30171"
"468","lowryad93","thorbch83",13.5,14698.5,0,1,13.5,11987.5,0,1,2,"20142015","30171"
"469","lowryad93","tlustji88",1683.5,13028.5,20,24,1638.5,10362.5,19,24,2,"20142015","30171"
"470","lowryad93","troubja94",1438.5,13273.5,15,30,1179.5,10821.5,14,24,2,"20142015","30171"
"471","lowryad93","wheelbl86",221,14491,1,4,17.5,11983.5,1,0,2,"20142015","30171"
"472","myersty90","byfugdu85",596.5,14115.5,11,4,181.5,11819.5,2,1,2,"20142015","30171"
"473","myersty90","chiarbe91",89.5,14622.5,1,0,89.5,11911.5,1,0,2,"20142015","30171"
"474","myersty90","enstrto84",4358.5,10353.5,66,70,4078,7923,60,62,2,"20142015","30171"
"475","myersty90","frolimi88",1473,13239,29,19,994.5,11006.5,22,8,2,"20142015","30171"
"476","myersty90","halisma88",106.5,14605.5,0,2,106.5,11894.5,0,2,2,"20142015","30171"
"477","myersty90","laddxan85",1951.5,12760.5,31,19,1514.5,10486.5,21,14,2,"20142015","30171"
"478","myersty90","littlbr87",1951.5,12760.5,29,20,1521.5,10479.5,19,16,2,"20142015","30171"
"479","myersty90","lowryad93",957.5,13754.5,14,10,867,11134,13,9,2,"20142015","30171"
"480","myersty90","myersty90",5781.5,8930.5,84,86,4607,7394,67,68,2,"20142015","30171"
"481","myersty90","pardyad84",176,14536,0,3,16.5,11984.5,0,1,2,"20142015","30171"
"482","myersty90","perrema88",846,13866,17,11,688.5,11312.5,15,9,2,"20142015","30171"
"483","myersty90","scheima93",2117.5,12594.5,34,39,1662.5,10338.5,28,34,2,"20142015","30171"
"484","myersty90","slateji82",744,13968,7,17,556,11445,7,9,2,"20142015","30171"
"485","myersty90","staffdr85",2560,12152,33,43,2092,9909,26,39,2,"20142015","30171"
"486","myersty90","stemple83",946.5,13765.5,12,10,878.5,11122.5,11,9,2,"20142015","30171"
"487","myersty90","stuarma84",119.5,14592.5,1,3,97,11904,1,3,2,"20142015","30171"
"488","myersty90","thorbch83",595,14117,9,10,595,11406,9,10,2,"20142015","30171"
"489","myersty90","tlustji88",766.5,13945.5,10,9,703.5,11297.5,9,9,2,"20142015","30171"
"490","myersty90","troubja94",541.5,14170.5,6,9,254.5,11746.5,4,4,2,"20142015","30171"
"491","myersty90","wheelbl86",2003.5,12708.5,29,36,1531,10470,20,33,2,"20142015","30171"
"492","pardyad84","byfugdu85",1900.5,12811.5,31,24,1802,10199,30,23,2,"20142015","30171"
"493","pardyad84","enstrto84",43.5,14668.5,0,0,43.5,11957.5,0,0,2,"20142015","30171"
"494","pardyad84","frolimi88",781,13931,15,8,596.5,11404.5,14,5,2,"20142015","30171"
"495","pardyad84","laddxan85",652.5,14059.5,13,8,600.5,11400.5,12,7,2,"20142015","30171"
"496","pardyad84","littlbr87",621,14091,14,9,580.5,11420.5,13,8,2,"20142015","30171"
"497","pardyad84","lowryad93",494.5,14217.5,9,6,443.5,11557.5,9,6,2,"20142015","30171"
"498","pardyad84","myersty90",176,14536,0,3,16.5,11984.5,0,1,2,"20142015","30171"
"499","pardyad84","pardyad84",2193.5,12518.5,31,33,1920.5,10080.5,30,28,2,"20142015","30171"
"500","pardyad84","perrema88",379,14333,9,5,379,11622,9,5,2,"20142015","30171"
"501","pardyad84","scheima93",532.5,14179.5,7,7,509.5,11491.5,6,7,2,"20142015","30171"
"502","pardyad84","slateji82",586,14126,2,11,416,11585,2,7,2,"20142015","30171"
"503","pardyad84","staffdr85",534.5,14177.5,3,10,534.5,11466.5,3,10,2,"20142015","30171"
"504","pardyad84","stemple83",445.5,14266.5,9,7,445.5,11555.5,9,7,2,"20142015","30171"
"505","pardyad84","stuarma84",8.5,14703.5,0,1,0,12001,0,0,2,"20142015","30171"
"506","pardyad84","thorbch83",421.5,14290.5,4,7,421.5,11579.5,4,7,2,"20142015","30171"
"507","pardyad84","tlustji88",400.5,14311.5,4,8,400.5,11600.5,4,8,2,"20142015","30171"
"508","pardyad84","troubja94",90,14622,0,7,75,11926,0,5,2,"20142015","30171"
"509","pardyad84","wheelbl86",480,14232,5,6,417.5,11583.5,5,6,2,"20142015","30171"
"510","perrema88","byfugdu85",1354.5,13357.5,29,12,675.5,11325.5,14,8,2,"20142015","30171"
"511","perrema88","chiarbe91",431,14281,10,8,421,11580,9,8,2,"20142015","30171"
"512","perrema88","enstrto84",774,13938,15,10,765,11236,15,10,2,"20142015","30171"
"513","perrema88","frolimi88",139.5,14572.5,2,2,101.5,11899.5,2,2,2,"20142015","30171"
"514","perrema88","laddxan85",604,14108,16,4,29,11972,1,0,2,"20142015","30171"
"515","perrema88","littlbr87",622.5,14089.5,15,4,41.5,11959.5,0,1,2,"20142015","30171"
"516","perrema88","lowryad93",1379,13333,24,21,1370,10631,24,21,2,"20142015","30171"
"517","perrema88","myersty90",846,13866,17,11,688.5,11312.5,15,9,2,"20142015","30171"
"518","perrema88","pardyad84",379,14333,9,5,379,11622,9,5,2,"20142015","30171"
"519","perrema88","perrema88",3086.5,11625.5,62,41,2388.5,9612.5,46,37,2,"20142015","30171"
"520","perrema88","scheima93",952,13760,20,15,844,11157,19,14,2,"20142015","30171"
"521","perrema88","slateji82",124.5,14587.5,2,1,124.5,11876.5,2,1,2,"20142015","30171"
"522","perrema88","staffdr85",108.5,14603.5,0,1,36.5,11964.5,0,1,2,"20142015","30171"
"523","perrema88","stemple83",1373,13339,23,19,1364,10637,23,19,2,"20142015","30171"
"524","perrema88","stuarma84",800,13912,11,14,800,11201,11,14,2,"20142015","30171"
"525","perrema88","thorbch83",60.5,14651.5,0,1,60.5,11940.5,0,1,2,"20142015","30171"
"526","perrema88","troubja94",1058,13654,20,20,1048,10953,19,20,2,"20142015","30171"
"527","perrema88","wheelbl86",1456.5,13255.5,37,18,805.5,11195.5,21,14,2,"20142015","30171"
"528","scheima93","byfugdu85",1268,13444,19,14,1014.5,10986.5,16,12,2,"20142015","30171"
"529","scheima93","chiarbe91",715.5,13996.5,13,10,705.5,11295.5,12,10,2,"20142015","30171"
"530","scheima93","enstrto84",1660,13052,25,33,1527.5,10473.5,22,33,2,"20142015","30171"
"531","scheima93","frolimi88",636,14076,15,6,306.5,11694.5,9,3,2,"20142015","30171"
"532","scheima93","halisma88",7.5,14704.5,0,1,7.5,11993.5,0,1,2,"20142015","30171"
"533","scheima93","laddxan85",368.5,14343.5,9,5,289,11712,6,4,2,"20142015","30171"
"534","scheima93","littlbr87",11.5,14700.5,1,0,0,12001,0,0,2,"20142015","30171"
"535","scheima93","lowryad93",12,14700,1,0,0,12001,0,0,2,"20142015","30171"
"536","scheima93","myersty90",2117.5,12594.5,34,39,1662.5,10338.5,28,34,2,"20142015","30171"
"537","scheima93","pardyad84",532.5,14179.5,7,7,509.5,11491.5,6,7,2,"20142015","30171"
"538","scheima93","perrema88",952,13760,20,15,844,11157,19,14,2,"20142015","30171"
"539","scheima93","scheima93",4206,10506,67,74,3588.5,8412.5,58,68,2,"20142015","30171"
"540","scheima93","staffdr85",2861.5,11850.5,38,51,2389,9612,32,47,2,"20142015","30171"
"541","scheima93","stemple83",144,14568,3,5,132,11869,2,5,2,"20142015","30171"
"542","scheima93","stuarma84",714.5,13997.5,10,18,692,11309,10,18,2,"20142015","30171"
"543","scheima93","thorbch83",83.5,14628.5,1,1,83.5,11917.5,1,1,2,"20142015","30171"
"544","scheima93","tlustji88",58.5,14653.5,3,0,28.5,11972.5,2,0,2,"20142015","30171"
"545","scheima93","troubja94",1371,13341,26,29,1104.5,10896.5,22,24,2,"20142015","30171"
"546","scheima93","wheelbl86",3256.5,11455.5,47,61,3058,8943,45,59,2,"20142015","30171"
"547","slateji82","byfugdu85",793.5,13918.5,3,18,746.5,11254.5,3,17,2,"20142015","30171"
"548","slateji82","chiarbe91",346,14366,2,8,346,11655,2,8,2,"20142015","30171"
"549","slateji82","enstrto84",725.5,13986.5,9,16,652,11349,9,10,2,"20142015","30171"
"550","slateji82","frolimi88",463,14249,2,14,47.5,11953.5,1,0,2,"20142015","30171"
"551","slateji82","halisma88",498.5,14213.5,2,14,498.5,11502.5,2,14,2,"20142015","30171"
"552","slateji82","laddxan85",33.5,14678.5,0,2,33.5,11967.5,0,2,2,"20142015","30171"
"553","slateji82","lowryad93",13,14699,0,1,0,12001,0,0,2,"20142015","30171"
"554","slateji82","myersty90",744,13968,7,17,556,11445,7,9,2,"20142015","30171"
"555","slateji82","pardyad84",586,14126,2,11,416,11585,2,7,2,"20142015","30171"
"556","slateji82","perrema88",124.5,14587.5,2,1,124.5,11876.5,2,1,2,"20142015","30171"
"557","slateji82","slateji82",2234,12478,18,53,1780.5,10220.5,17,35,2,"20142015","30171"
"558","slateji82","staffdr85",43,14669,0,2,43,11958,0,2,2,"20142015","30171"
"559","slateji82","stemple83",366.5,14345.5,4,6,366.5,11634.5,4,6,2,"20142015","30171"
"560","slateji82","stuarma84",614,14098,5,19,395.5,11605.5,4,10,2,"20142015","30171"
"561","slateji82","thorbch83",1598.5,13113.5,13,33,1598.5,10402.5,13,33,2,"20142015","30171"
"562","slateji82","tlustji88",783,13929,9,12,783,11218,9,12,2,"20142015","30171"
"563","slateji82","troubja94",675.5,14036.5,9,18,457,11544,8,9,2,"20142015","30171"
"564","slateji82","wheelbl86",58,14654,2,0,58,11943,2,0,2,"20142015","30171"
